index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
80,"Anguish",27298,False,False,"","","53455717-4b3c-4506-9950-0d4aa7514aca","https://image-assets.m.nintendo.com/0662f34d-c7ab-4781-905a-1ff9839f0adf"
81,"Respite in Battle",113589,True,False,"","Break Time","22c3475a-2145-446a-91cb-80e87705029d","https://image-assets.m.nintendo.com/8ede0aec-1f6e-4a56-a57b-8250cc7bcecd"
82,"Prepare to Charge",107579,True,True,"","","331477e5-3371-4a33-bc38-28e7c857fd40","https://image-assets.m.nintendo.com/a20ebbe2-5352-48ee-8512-eb848cd1b638"
83,"Armory",102589,True,False,"The People of Elibe","","748a70dc-e080-4a5f-a876-9231eff9f0ca","https://image-assets.m.nintendo.com/efafd8d7-d118-48c7-be27-51cefb751e3f"
84,"Shop",92564,True,False,"The People of Elibe","","3ea74495-4844-4fe5-9de6-dce929844cd3","https://image-assets.m.nintendo.com/14159e3c-bda8-475b-ab50-cd962643b1e0"
85,"Fortune-Telling",82572,True,False,"The People of Elibe","","1d96675b-6be7-415b-8bbf-236c9cc4e99a","https://image-assets.m.nintendo.com/e42faf5c-55ac-4e43-8408-3010bd424b49"
86,"Arena Entrance",102590,True,False,"The People of Elibe","","bec017f3-6933-4f47-b93b-18b858e2509f","https://image-assets.m.nintendo.com/04c9f006-4a78-4e95-82db-df506d917380"
87,"Arena Battle",74590,True,False,"Battles","","9f4822bc-8e11-46b3-aa76-5eb87a5f9c50","https://image-assets.m.nintendo.com/90db007b-70e8-4f30-b5f9-750abbeeb628"
88,"Arena Victory",3681,False,False,"","Victory!","4049b7b0-8024-46f4-af86-3d3a3ec5fcd3","https://image-assets.m.nintendo.com/e447afb8-0911-473f-8e6c-68567522c61e"
89,"Arena Tactics",78579,True,False,"","","aa187849-7ed6-46db-9dc4-3f2ad9b9f7d7","https://image-assets.m.nintendo.com/d97027dd-e044-4c4d-b357-fc34613ee927"
90,"Within Sadness",106584,True,False,"","","ca95f6f7-c365-458d-b101-b09bd6135f29","https://image-assets.m.nintendo.com/173307dc-9216-4915-834f-37adc31c8d67"
91,"Game Over",24780,False,False,"","","544e5cef-b8a3-4369-8776-68d82c035a45","https://image-assets.m.nintendo.com/887e88da-c386-4792-b5ce-61c26e162eef"
92,"Legend of Athos",84925,False,False,"","","c5b999db-c857-48ea-a2b1-623ac6add7f2","https://image-assets.m.nintendo.com/03b6511d-725e-49fe-b2cc-146aac5b5dc9"
93,"Results",103585,True,False,"","","873c429a-8bcc-47c0-a6bf-dacca188a93e","https://image-assets.m.nintendo.com/fec1039d-e708-4bf3-a37a-da46e9526d53"
94,"Treasured Hope",477837,False,True,"","Staff Credits","fbbc69fd-1f47-4a8c-89df-b905b151e911","https://image-assets.m.nintendo.com/5d09adb1-f6ad-4e04-8423-16ce899e81ef"
95,"Beneath a New Light",168577,True,False,"","","80962730-56ce-497a-92bc-c49a3c01a0f9","https://image-assets.m.nintendo.com/25cf2081-6b3d-4d30-945e-6f938059e73e"
96,"The Path to Greatness",140583,True,False,"","","2d001603-6be3-497b-92bd-bff059e58365","https://image-assets.m.nintendo.com/51f11073-5b10-4522-8c38-3c4f41bfcbbb"
97,"In the Name of Bern",125583,True,False,"","","06ddf6df-e1a5-4aa1-b536-ce0356b51106","https://image-assets.m.nintendo.com/1bc47a61-71df-48eb-a5b8-95b0c608068b"
98,"Avoided Fate",96429,False,False,"","","8f4709b7-eb3f-42cf-861e-ac0e05c2ee15","https://image-assets.m.nintendo.com/dbdd27ef-acc7-477a-b935-83d3ecf17eba"
99,"Legend of the Dragon God (From Fire Emblem: Mystery of the Emblem)",117580,True,False,"","","08573ac7-825d-424f-92ea-fbf4979b3aef","https://image-assets.m.nintendo.com/539efea4-7986-47f1-aa86-77d89d0cbe5d"
100,"Royal Palace of Silesse (From Fire Emblem: Genealogy of the Holy War)",142559,True,False,"","","7d57e26b-2893-41b7-a7ef-8216e5765675","https://image-assets.m.nintendo.com/539efea4-7986-47f1-aa86-77d89d0cbe5d"
