index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
1,"OPENING FANFARE",6330,False,True,"","","3a8b7b4c-7b35-4aa3-bb24-28a1941d817c","https://image-assets.m.nintendo.com/a6170142-506d-41a5-808a-f0586cec0949"
2,"TITLE SCREEN PAGE",81930,True,True,"クランキーコング","タイトル画面","78270fbb-9a5d-4841-b90c-bd8affff7718","https://image-assets.m.nintendo.com/74a39439-2cd5-4473-ab42-435f9633004f"
3,"THE MAP PAGE",111387,True,True,"","","1bf78585-61ea-4cea-b9a3-397396b79390","https://image-assets.m.nintendo.com/5d43a184-e22c-4c3b-8499-8e31ceb175a3"
4,"JUNGLE LEVEL",165461,False,True,"コース","冒険のはじまり","56b8df73-ea36-4349-abb3-953ee0e7e948","https://image-assets.m.nintendo.com/1f366861-5f96-468e-a6c8-c3ade769c476"
5,"THE CAVES",187164,False,False,"コース","","1701b45c-c90a-4dbe-8897-1c6e148b68ae","https://image-assets.m.nintendo.com/0f6229cf-9f1a-4712-a811-d0765c747aaf"
6,"WATER MUSIC",206438,True,True,"コース","","03f5d55e-cdd6-47da-9ea0-8899ebd1c57b","https://image-assets.m.nintendo.com/4794a1ce-af50-4c83-a3e0-57f23318c760"
7,"WELL DONE, COMPLETE LEVEL",6444,False,False,"","Win!","024c726a-d647-4941-8be6-5331bd176eb4","https://image-assets.m.nintendo.com/5ba3f6d0-c9a3-4ba8-b192-654e9d16ab6f"
8,"CRANKY KONG PAGE",75928,False,False,"クランキーコング","","0b1102da-c4c3-4380-8144-ee1a4030eeb5","https://image-assets.m.nintendo.com/aaeedc7a-f5f2-4d59-b9dc-33565d79dbc0"
9,"MOVING PLATFORMS",129675,False,False,"コース","","48a43b3f-6aef-43c3-8daf-8af9a0b449da","https://image-assets.m.nintendo.com/3221992b-0f26-4256-af36-20be8f807b90"
10,"THE CART LEVEL",143924,True,True,"コース","","bd5e4534-d735-437c-8599-7eadfb1bd695","https://image-assets.m.nintendo.com/8cfcf4af-3db6-4943-8169-f487aab91c2d"
11,"THE MINE LEVEL",147418,True,False,"コース","","f9a5f616-4d92-4e07-bed8-39977f183732","https://image-assets.m.nintendo.com/4131bafc-ff2c-4168-9407-28788db6753f"
12,"THE TEMPLE",130207,False,False,"コース","","e08a0735-9610-4323-b925-6e56c30e65ac","https://image-assets.m.nintendo.com/7e6e1387-63a7-44b7-b35b-41cf7806e38f"
13,"LOSE A LIFE",3882,False,False,"","","1877f930-6bbc-49a1-81b4-8d87c407291f","https://image-assets.m.nintendo.com/9d454738-05cd-41f5-97cf-c33a05236b7a"
14,"FUNKY KONG PAGE",134386,True,True,"ファンキーコング","元気を出して","f968ea6d-f650-4746-964e-37d6c3d3d59f","https://image-assets.m.nintendo.com/17e63675-9882-4dbb-9b87-7486da26d972"
15,"FOREST LEVEL",119953,True,False,"コース","","6ffcc2b3-b615-472f-8e6f-f4d3c7104de0","https://image-assets.m.nintendo.com/b1f53ebc-c96a-41ed-93de-b49b87cfb256"
16,"THE EWOK LEVEL",117911,True,True,"コース","","5bff5fa0-6d8f-4ff8-95eb-0be9b425ce4e","https://image-assets.m.nintendo.com/f1fccd7e-cf00-4c7a-8b09-de45fa0dbe0a"
17,"BONUS LEVEL",58779,True,True,"","","39b72ed5-f0b2-48bb-94da-785b672610eb","https://image-assets.m.nintendo.com/c09f1117-1a56-43dd-810b-267eb4bff288"
18,"LOSE IN THE BONUS ROOM",5992,False,False,"","","7690d790-d0e7-43d6-bc95-4aec03129567","https://image-assets.m.nintendo.com/4ddc7d4c-4ff8-4c49-a9f4-7b5d7f833954"
19,"CANDY KONG PAGE",75588,True,False,"","","f4646308-54b6-4004-b18d-a9b92f5a15cd","https://image-assets.m.nintendo.com/179a387a-1f6e-45fb-aebb-22629ede415c"
20,"THE SNOW LEVEL",146791,True,True,"コース","","7848f0b7-4137-4e78-8d7e-f6649989ce71","https://image-assets.m.nintendo.com/9440238f-4cee-4e64-8b48-d230873c59eb"
21,"THE ICE COVE",122838,True,False,"コース","冬に聴きたい","6cfe568c-443b-4cc0-b702-3120226f7a61","https://image-assets.m.nintendo.com/110e563f-3272-46dd-9fde-53f54333bb59"
22,"THE WAREHOUSE LEVEL",127035,False,True,"コース","","78bc4f4d-914f-4cdc-bbf4-2f60d75728e0","https://image-assets.m.nintendo.com/17d9de23-f0ac-47d6-a78a-5c543a28d83e"
23,"END OF LEVEL BADDIE",117709,True,True,"","強敵たち","efd4bc95-6847-4dd8-9abc-5387ba5043d0","https://image-assets.m.nintendo.com/cfc4ae90-96e4-473a-b39f-80c795f15a12"
24,"END OF GAME MUSIC",20513,False,False,"","","ac494af2-9045-4a30-abab-99ea92461966","https://image-assets.m.nintendo.com/02db3099-9d71-4a10-a85c-649b448eaf40"
25,"THE PIRATE SHIP",108099,False,True,"","ラストバトル","13915a51-50ee-4d6e-935f-3de500dbee92","https://image-assets.m.nintendo.com/3c5a4dfe-879b-4768-9c5f-856875b7e216"
26,"CREDITS",132291,True,True,"","スタッフロール","b7c07313-269e-4687-be31-eb8e191cbd30","https://image-assets.m.nintendo.com/84cc20c5-47a9-4054-93ae-f27121adbb28"
