index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
22,"TREETOP TUMBLE",160348,True,True,"コース","","60285f56-6d24-46cd-b5ed-6b06893abd2a","https://image-assets.m.nintendo.com/9a8eaaf9-7188-4b96-a70b-944ebbd5da91"
23,"ENCHANTED RIVERBANK",181162,True,False,"コース","","f5622d10-51a9-4c55-82ad-fc59566043f2","https://image-assets.m.nintendo.com/282bf712-575c-4351-8f8f-a745285876bf"
24,"HOT PURSUIT",207213,True,True,"コース","","a937ac6d-3c01-4f51-b6c8-f9bcc8c9a637","https://image-assets.m.nintendo.com/ccdd47d0-00c0-4767-82da-8a2522b579e0"
25,"WATER WORLD",187659,True,False,"コース","","6d6c05f3-7c44-410e-909e-2ffe2abaef29","https://image-assets.m.nintendo.com/abe9934e-ab79-4942-af8f-d597ea5a7122"
26,"CASCADE CAPERS",193065,True,True,"コース","","4f81c68a-0afc-42d5-94e8-7071237f2df9","https://image-assets.m.nintendo.com/d088a398-c568-4f20-91f1-72733d9b913f"
27,"NUTS AND BOLTS",153995,True,True,"コース","","8a154f29-ac15-4079-a98e-842b658cebde","https://image-assets.m.nintendo.com/b3f8f91c-1846-456e-a87c-f6e0abb32063"
28,"POKEY PIPES",158713,True,False,"コース","","9ee2836c-4648-4fec-85f2-803b059fe1b3","https://image-assets.m.nintendo.com/1fc76e6f-f79f-4c09-8ace-35bf5a1ead0b"
29,"ROCKFACE RUMBLE",163760,True,True,"コース","","ff100a90-82dc-416f-8bf8-123ad074dc61","https://image-assets.m.nintendo.com/77a6595a-f664-47b0-8328-f03c8d680011"
30,"JUNGLE JITTER",181239,True,True,"コース","","5039eb18-bc3c-43da-9134-4b1ff562dd1e","https://image-assets.m.nintendo.com/7df0facf-ab74-46ad-9982-40a6bfd15fef"
31,"CAVERN CAPRICE",158299,True,True,"コース","","5e7d73d7-d0f6-453f-a516-7de907e1789f","https://image-assets.m.nintendo.com/d12347ad-212e-4d0f-ba5d-e7a3868e383c"
32,"ROCKET RUN",136462,True,False,"コース","","3b453622-c63c-493b-b28c-e5f9e22aaf9a","https://image-assets.m.nintendo.com/b40ce2a1-2c28-4e1c-922c-518e76e5b01b"
33,"BOSS BOOGIE",107384,True,True,"","強敵たち","639e81ee-3ede-4845-9d31-ef14afc43de2","https://image-assets.m.nintendo.com/c35ac5c9-da95-4764-82c9-3b49daca80be"
34,"CRYSTAL CHASM",100226,True,True,"","","96459c6a-1484-4fcb-ad97-09c0bde6f0f8","https://image-assets.m.nintendo.com/d97c89a1-a80f-4e79-a25f-dc330a13b82b"
35,"KREMATOA KONCERTO",111775,True,False,"","","7f51255f-5fc0-4074-afa9-9a1486d9c073","https://image-assets.m.nintendo.com/6b366985-e892-4a7f-a2ae-9c4f3d92f9b8"
36,"BIG BOSS BLUES",120978,True,True,"","ラストバトル","0b2f78b3-18f1-4117-b4b1-279790acf56d","https://image-assets.m.nintendo.com/4b86187b-fcf5-419c-97d8-f0d97a0dae42"
37,"MAMA BIRD",119254,True,False,"","","95459401-a94f-4998-af3f-6231e4f00497","https://image-assets.m.nintendo.com/6ab81eba-c9cc-4a36-8010-3f6270ed82c7"
38,"CHASE",54918,True,False,"","","953a9783-224d-49fa-8787-ede0e007fe69","https://image-assets.m.nintendo.com/c52e73bd-49b8-440c-8abf-cf857d61bb5d"
39,"BADDIES ON PARADE",115236,True,True,"","","6ff354b6-3226-4787-a566-f1e5ed4bd0ee","https://image-assets.m.nintendo.com/3583c5db-03c1-4f55-86b6-4f8432c42874"
40,"GAME OVER",14945,False,False,"","","4d066ba3-5979-4749-b5d0-65927adc0c7b","https://image-assets.m.nintendo.com/ff397608-4533-444c-85f7-fd26c210768e"
