index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
66,"飛行戦艦のテーマ",238556,True,True,"コース","","709cdc3b-2a2c-4c34-89c8-007a5916a06d","https://image-assets.m.nintendo.com/21de88dd-69a8-4188-9ed9-a94bb6fa4c8c"
67,"せまりくる影のワンダー",115085,True,True,"ワンダー","","17539d7d-54ca-4e5b-9a6c-854ff5753347","https://image-assets.m.nintendo.com/f773757e-0537-4687-a920-a274e6c1a44b"
68,"VS.クッパメカメーカー",77927,True,True,"","","3ca92e47-c7f6-4e1d-bd1b-4926e2eaacf8","https://image-assets.m.nintendo.com/4dc4e4e1-8593-4507-b11d-fa4afb1c3eb0"
69,"ミス",3348,False,False,"","","5ad89156-4b81-4453-9958-a62505e0a5d7","https://image-assets.m.nintendo.com/0e8f25ee-73f3-4710-8fb5-a36ab9f707f8"
70,"ゲームオーバー",6615,False,False,"","","9bc255cd-8d29-4ae8-9d73-fcd400b18037","https://image-assets.m.nintendo.com/e2ac37e1-057b-4335-af3b-3b67fe003b26"
71,"ワールド：侵略されたフラワー王国",123085,True,False,"ワールド","","9edf9e79-2a61-48d7-9a36-375e49133281","https://image-assets.m.nintendo.com/eed8519c-42cd-4df0-bc75-a97ee40aea57"
72,"開城！ 城クッパ",9557,False,False,"クッパ","","56239f7c-85b7-49b1-b7ba-9056729984e8","https://image-assets.m.nintendo.com/a4c294af-1d88-4c47-9cc1-02cc60de84e1"
73,"ワールド：フラワー諸島（城クッパ）",141707,True,True,"クッパ|ワールド","","ab84918b-a3be-4c07-a9bf-488ca96687a0","https://image-assets.m.nintendo.com/8d832dc5-eb3e-4668-a9a4-87d2bd40d8a6"
74,"城クッパのテーマ",148960,True,True,"クッパ|コース","","d5563e12-5708-445d-bb8c-f65c668c7b0e","https://image-assets.m.nintendo.com/c6433a33-9526-47c9-b473-bdce271e0cb5"
75,"メタリックマリオワンダー",79706,True,True,"ワンダー","","bedc8589-5ba7-48ae-9c62-b66639fdd70e","https://image-assets.m.nintendo.com/1e1cf3ae-d7d5-44a8-b334-32ec01343d1d"
76,"King Beats You Up!",93702,False,False,"ミュージックコース|ワンダー","","64188ee4-b08f-4fa2-927b-d002e6aa2183","https://image-assets.m.nintendo.com/140b29ea-056c-4c3c-92ad-27c406b8aa29"
77,"クッパのワンダーラッシュ",154761,False,True,"クッパ|ワンダー","","5d85c626-81b3-4b5f-ae63-12d44bb6001b","https://image-assets.m.nintendo.com/2f2741b3-90d0-462b-b3e4-4fcd80526f87"
78,"クッパのステージ開演！",66540,True,False,"クッパ","","876de7e4-5f10-4370-a35f-576b85faadad","https://image-assets.m.nintendo.com/08f59e68-97cc-48d6-bfd4-6448f845c9d2"
79,"VS.城クッパ",395143,False,True,"クッパ|ミュージックコース|ワンダー","ラストバトル","35df8cad-e694-42c0-b57a-aaf27704f45f","https://image-assets.m.nintendo.com/422fc0fb-efbb-422a-b43e-8ae3ece07337"
80,"クッパ撃破",16763,False,False,"クッパ","Win!","289a7731-76af-457b-8f6c-326f93ab9cdc","https://image-assets.m.nintendo.com/2ec96b6b-aa4e-4c20-9995-afe52a37c3b3"
81,"輝く7つのグランドシード",23643,False,False,"","","d8cb99d3-a02c-454b-ab0a-f69dc311953a","https://image-assets.m.nintendo.com/b3662252-290a-4eb5-b2c6-986dce27c340"
82,"エピローグ：満開のフラワー王国",36962,False,False,"","","a44b4778-af38-45c2-b7fa-b92d0f220ef4","https://image-assets.m.nintendo.com/3b5492f2-1e9a-4969-8e94-a43e90fc164f"
83,"スタッフロールワンダー",272500,False,True,"ワンダー","スタッフロール","194a0ab3-26e5-46bd-8e42-b9a735884167","https://image-assets.m.nintendo.com/67682af8-8ce7-4354-b8a9-90dc72e14a15"
84,"エピローグ：また会いにきてね！",59391,True,False,"","ほっと一息","7e62b6f6-ebd4-45b1-8308-4e63ac4f55c7","https://image-assets.m.nintendo.com/6f611897-f785-4d67-aed0-fc50f14eac68"
85,"スペシャルワールド",104951,True,False,"ワールド","ウォーキング","1334f7cc-fcbf-455e-ab9e-c194a28cec4c","https://image-assets.m.nintendo.com/d4d331e8-25e4-4fb8-9e73-933605b85908"
86,"スペシャルマーチ",96667,False,False,"パックンフラワー|ミュージックコース|ワンダー","みんなでいっしょに","76e0a9e3-f352-4bc7-b837-df1b8f623285","https://image-assets.m.nintendo.com/5a7598f6-6099-4b4d-b060-524fb0b3d45d"
