index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
1,"冒険への誘い",4093,False,False,"","","","c5a7b715-e8bd-4d3a-8b25-14315408b8a0","https://image-assets.m.nintendo.com/627217fd-43ea-4352-88d3-1e956291f393"
2,"王国の伝承",145310,False,True,"","","Nintendo Musicピックアップ集","af77f23e-1dce-4f97-9696-a58c1e5de608","https://image-assets.m.nintendo.com/67fe9e5c-b3cf-450c-abd8-8bb975bf862c"
3,"タイトル",36151,True,True,"","タイトル画面","Nintendo Musicピックアップ集","d810e64b-ef9c-4e95-928c-59bacf29ffe5","https://image-assets.m.nintendo.com/41062520-8e35-4819-884e-30a2f24b6802"
4,"セレクト画面",54905,True,True,"","","Nintendo Musicピックアップ集","77c66ac5-92ee-40b1-a911-22481b18194d","https://image-assets.m.nintendo.com/76773205-b2f3-4d9b-91a1-de388531d26e"
5,"悪夢",33349,False,True,"","","Nintendo Musicピックアップ集","e27933cc-7182-4f3f-9a60-e6ddbb287570","https://image-assets.m.nintendo.com/17b97549-9ed2-41dc-8ec9-c2370d53b461"
6,"のどかなハイラル",74242,True,True,"フィールド","ウォーキング|春に聴きたい","Nintendo Musicピックアップ集","6daab228-3f55-4908-bbfd-308fc51e6e62","https://image-assets.m.nintendo.com/aed6ac2f-3413-4e9c-b4a2-0abbf0866319"
7,"アイテムゲットファンファーレミニ",3514,False,False,"","","","e44eea26-683e-4084-b15d-1a11d196016f","https://image-assets.m.nintendo.com/bea4cb7f-50f0-4c6d-a3ea-bedc999d64a5"
8,"セレスの叫び",17187,True,True,"","","Nintendo Musicピックアップ集","7b3e567d-a9bf-4aa4-a73e-d652ad80ebed","https://image-assets.m.nintendo.com/53f43757-37a7-4dac-b27c-97d9e76234e2"
9,"アイテムゲットファンファーレ",4281,False,False,"","","","4c425b21-e8dd-4307-a156-3a7be749340a","https://image-assets.m.nintendo.com/fc6217b7-97b7-4af1-b088-6b3606fd35e8"
10,"謎解き正解音",2875,False,False,"","","","d1f94e0c-48db-4dd7-973d-2d61c5fada86","https://image-assets.m.nintendo.com/4467fac5-fbcb-447d-aeea-02608a15a070"
11,"洞窟",56804,True,True,"","","Nintendo Musicピックアップ集","913fa4bd-81f0-40b0-9112-8f0b62639345","https://image-assets.m.nintendo.com/546ce2eb-46e0-4304-a3eb-a630a3606ace"
12,"全滅部屋",53960,False,True,"バトル","","Nintendo Musicピックアップ集","cae5b633-b726-4b3c-a0b3-f5763d3a8655","https://image-assets.m.nintendo.com/ec3efef4-2a40-4dd1-bdd3-4387771c3f91"
13,"教会",142750,True,True,"ハイラルとロウラルの人々","","Nintendo Musicピックアップ集","1388a11b-2e3a-41b8-94e5-482a6a948f6b","https://image-assets.m.nintendo.com/65b2d317-38f1-42cd-830c-2d291b5bed27"
14,"教会での出来事",156335,True,True,"","","Nintendo Musicピックアップ集","f8d92a74-8e79-406b-a5f9-af3d2c29c7c3","https://image-assets.m.nintendo.com/0e9bd0ed-b923-4d3f-a041-6ed7c0adcfa6"
15,"ラヴィオのテーマ",68951,True,True,"ハイラルとロウラルの人々|ラヴィオ","","Nintendo Musicピックアップ集","2216217a-ff11-4df8-9a23-6dbef16c10bd","https://image-assets.m.nintendo.com/6af225f8-3338-405a-b9f3-d2cdea8f4bf9"
16,"平和なハイラル城",97992,True,True,"ハイラルとロウラルの人々","","Nintendo Musicピックアップ集","5bf2bbdb-19ee-4b03-8dc4-263358b4307e","https://image-assets.m.nintendo.com/bb755981-d1ec-467c-8a77-b5391a247086"
17,"ゼルダ姫との出会い",111568,True,True,"ゼルダ|ハイラルとロウラルの人々","","Nintendo Musicピックアップ集","b421b539-9834-4d11-954c-2d1fa89c5c00","https://image-assets.m.nintendo.com/3dfdf8a1-6798-4eda-ba60-fdc30f36d975"
18,"ハイラルメインテーマ",183352,True,True,"フィールド","元気を出して|冒険のはじまり","Nintendo Musicセレクション|Nintendo Musicピックアップ集|ゼルダの伝説セレクション","1d8e001f-8e13-4086-b904-76f49fc7739b","https://image-assets.m.nintendo.com/de663415-4706-4cc2-a2c1-3c01d80824a4"
