index,name,duration,isLoop,isBest,playlist,id,thumbnailURL
80,"#4 dunno / Dedf1sh",111546,True,False,"Dedf1sh/オクト・エキスパンション","c413ac26-2227-4607-be32-11765f7fe477","https://image-assets.m.nintendo.com/6a49f805-eb3f-44c2-8a5c-20818f2de4c1"
81,"#2 ripped / Dedf1sh",123803,True,False,"Dedf1sh/オクト・エキスパンション","a6e38e91-9a4f-4340-9ae7-ce95d8403bcb","https://image-assets.m.nintendo.com/e93c18cc-0d4e-448c-bca6-42fe2b1d7e35"
82,"#9 party / Dedf1sh",91111,True,False,"Dedf1sh/オクト・エキスパンション","2ad1f59c-72d9-44e1-a895-a389c0ab7e30","https://image-assets.m.nintendo.com/a0d43d38-46b7-4972-9596-ee947298bd1d"
83,"#8 regret / Dedf1sh",130342,True,False,"Dedf1sh/オクト・エキスパンション","c3bfd116-781c-4640-834e-ff68466572a6","https://image-assets.m.nintendo.com/31a1e508-3e31-44ca-9ad2-41f472aad5f2"
84,"#14 crush / Dedf1sh",161798,True,False,"Dedf1sh/オクト・エキスパンション","91f841dc-d4b2-49f6-b998-559eb18cc0d3","https://image-assets.m.nintendo.com/22560a62-54c1-4610-bdf8-ca6c0a50791d"
85,"#13 shade / Dedf1sh",115590,True,False,"Dedf1sh/オクト・エキスパンション","c2d72de1-aa6c-4054-a05c-d5d69f16fcf3","https://image-assets.m.nintendo.com/003bacdd-ea36-43a9-b54b-d0ec4529e48a"
86,"#16 salty / Dedf1sh",98855,True,False,"Dedf1sh/オクト・エキスパンション","5fefcb02-b984-475d-bfda-3583e9885b34","https://image-assets.m.nintendo.com/dd70d56c-1132-4850-b3bf-02c7d878da85"
87,"#12 awake / Dedf1sh",148000,True,False,"Dedf1sh/オクト・エキスパンション","2a808d2b-3744-4593-8d36-8010874941ea","https://image-assets.m.nintendo.com/43659f48-6563-4494-b21e-64c98ef1ee7f"
88,"#11 above / Dedf1sh",127366,True,False,"Dedf1sh/オクト・エキスパンション","1bf8d3cf-86d1-4443-9451-71013cfaa044","https://image-assets.m.nintendo.com/0c56030c-c7f8-4c21-841b-a2866690a355"
89,"Challenge Clear!",10604,False,False,"オクト・エキスパンション","d018ba7a-0ebe-4ad8-ad9b-796ec3db7ea6","https://image-assets.m.nintendo.com/2eb05302-45d6-48be-85a9-4420204ec509"
90,"#19 bless / Dedf1sh",91177,True,False,"Dedf1sh/オクト・エキスパンション","bcc4d411-9c96-465a-9cce-a223d3ecc0ce","https://image-assets.m.nintendo.com/6d7b709a-37e5-4b03-900c-ef732e095fdc"
91,"Are Get",11307,False,False,"オクト・エキスパンション","a6434859-eff4-4e7e-bfd8-9cb58d251455","https://image-assets.m.nintendo.com/f8da1561-765d-4338-a502-e1250e387e22"
92,"完成",48444,False,False,"オクト・エキスパンション","6cd6a158-1b60-45ad-9990-80a63119e3f8","https://image-assets.m.nintendo.com/64fcb994-6eab-4dd0-8829-c723e473c3d2"
93,"ナスティ・マジェスティ / テンタクルズ",351814,True,False,"テンタクルズ/オクト・エキスパンション","e0324a6b-2d39-4aba-ac4d-84f4c26a863a","https://image-assets.m.nintendo.com/1184858d-f754-4114-b94a-54e52d15f61e"
94,"ミッドナイト・ボルテージ / テンタクルズ",221637,True,False,"テンタクルズ/オクト・エキスパンション","9b8b421f-7ebb-4539-a5ac-f4e83a95f0dd","https://image-assets.m.nintendo.com/7f07ea55-c94b-4f63-a924-978f29b4c536"
95,"Splattack! (Octo) / Dedf1sh",217611,True,False,"Dedf1sh/オクト・エキスパンション","1d0e00a5-1bb8-431f-b282-f23b2587b3b1","https://image-assets.m.nintendo.com/984a2c86-5747-409c-a24f-86bbdff4b19b"
96,"登頂",40558,False,False,"オクト・エキスパンション","6dc99af8-b770-4a18-987f-c6f0d6919e5f","https://image-assets.m.nintendo.com/faa6ac03-464f-4d20-95fc-ffc7367f3838"
97,"実はタルタル総帥のテーマ",38000,False,False,"オクト・エキスパンション","db34dfec-9e8c-4a5f-bfc5-edae214c1bb2","https://image-assets.m.nintendo.com/58a05d80-aad0-4d8d-bcf5-49c1e738e350"
98,"作戦",93611,False,False,"オクト・エキスパンション","318b9aea-ed09-477b-a246-5add5a8f14fc","https://image-assets.m.nintendo.com/e471b16a-ac73-4e6b-8343-e7e379a2f029"
99,"ラストバトル オープニング / テンタクルズ",32876,False,False,"テンタクルズ/オクト・エキスパンション","13affccf-a723-4145-92cb-66469735d765","https://image-assets.m.nintendo.com/9c4a1df7-e9a2-4453-8220-e172fc53e8d0"
100,"フライ・オクト・フライ～フルスロットル・テンタクル（Octo） / テンタクルズ",185702,False,False,"テンタクルズ/オクト・エキスパンション","bf55d2f6-70d9-4ece-b877-9647aaa33232","https://image-assets.m.nintendo.com/72ebdfe1-aed2-49d5-9331-05a75a19124c"
101,"決着",58494,False,False,"オクト・エキスパンション","5a648cf4-ef6b-4b79-a45c-afa2c9f6ccbb","https://image-assets.m.nintendo.com/74a445ae-5140-4456-9b79-1cee4f8de9b2"
102,"大団円",20469,False,False,"オクト・エキスパンション","ef9e0ee3-2d9f-45e5-beff-237d2749004f","https://image-assets.m.nintendo.com/04d8a0fc-56e7-403b-a5ca-6d3388d40874"
103,"フレンド・フロム・ファラウェイ / テンタクルズ",234349,False,False,"テンタクルズ/オクト・エキスパンション","fdeb318b-05ce-4b4a-8a0f-6c9f3e379e00","https://image-assets.m.nintendo.com/f0056a1f-2c70-46c6-9a31-7ff9904332a5"
104,"※＄％＠れたヤツは※＄％＠して寝ろ（Live） / ヒメ",40058,False,False,"オクト・エキスパンション","ecb3885d-2072-4b5d-be0a-2a86f0241906","https://image-assets.m.nintendo.com/d8d3e4d0-4957-45cc-9cb0-6164dfac1594"
105,"フルスロットル・テンタクル（Sketch） / イイダ",41889,False,False,"オクト・エキスパンション","985f4a88-29b6-4815-83e7-ecabc7ec1a50","https://image-assets.m.nintendo.com/f52d0c34-7464-4057-98af-8cdc1d3da71c"
