index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
1,"タイトル",16052,False,True,"","タイトル画面","266c0047-ca61-41f6-9bfc-8c4687275e97","https://image-assets.m.nintendo.com/4758ad47-76e4-485e-a611-4c032dc245e9"
2,"オープニングデモ",123718,True,False,"","","b95a2474-5c7b-4331-9846-ba3333f896a2","https://image-assets.m.nintendo.com/9d15c055-48dc-4df6-bae4-1706533e3f6e"
3,"セレクト面",62818,True,True,"","ほっと一息","fad03893-fb53-4f9d-8da7-60ae433f996d","https://image-assets.m.nintendo.com/f94c9879-4361-4fcb-ad6e-574e06791435"
4,"雨降りの時",62616,True,True,"","","fc4ccc48-53ee-4d15-a6d3-67550bdf1f08","https://image-assets.m.nintendo.com/6987aeaf-3097-4fc0-805e-fa98d28b840f"
5,"ハイラル城",184049,True,True,"","","46758d75-44a9-47cc-85bb-4dbbfc399b1e","https://image-assets.m.nintendo.com/32894099-353d-4648-9535-eac615cb355d"
6,"ゼルダ姫救助",105111,True,True,"ゼルダ","ほっと一息","2720f8d5-ece8-4314-9831-b7fc63353b42","https://image-assets.m.nintendo.com/fa444a4a-1dc4-4dde-8754-45fc30ffa4ed"
7,"教会",76119,True,True,"","","fa63253f-9964-4e1a-a076-462df08c3da1","https://image-assets.m.nintendo.com/953ce18c-5a83-484b-84e3-1381c5c3cc98"
8,"表の地上",92467,True,True,"","元気を出して|冒険のはじまり","881d4708-57f0-4bc9-accf-03bfd0cd315f","https://image-assets.m.nintendo.com/5236cf65-7d31-43af-84ae-c71eb01a9fa4"
9,"カカリコ村",200842,True,True,"","ほっと一息","8ebf72cb-0dd1-4bd3-879c-0656d15a4999","https://image-assets.m.nintendo.com/7988e598-c1b8-4dd4-a859-d1378d31f38d"
10,"カカリコ村の兵士",33928,True,False,"","","30c7dc18-4ec3-4e30-8bcb-7aa306a68d58","https://image-assets.m.nintendo.com/4eccf459-ae54-41e7-8ea4-5391b8431f10"
11,"当てもの屋",57365,True,False,"","","25fb9489-78b1-4d9f-a70d-558b20590a5a","https://image-assets.m.nintendo.com/93895ecc-1d94-4294-b9b3-d0f5da6e02fb"
12,"洞窟",58399,True,False,"","","de0326ef-2dce-4e9d-afb9-227a34d9958c","https://image-assets.m.nintendo.com/6b630d80-2623-4bcd-ad9a-d2e30dee1288"
13,"占いの店",62722,True,False,"","","c9954764-e37b-4cb2-bf64-1627ce331c5a","https://image-assets.m.nintendo.com/b4f8ba7d-0e17-49f3-977e-7336ec2a341c"
14,"女神登場",65202,True,False,"","","f4718e3f-04da-4a8a-ab76-eb4a68c633ae","https://image-assets.m.nintendo.com/539ef68a-ed61-45b0-a8d3-8fd75d5eb7be"
15,"神殿ダンジョン",128792,True,True,"","","10f9e634-a2aa-4da3-a41c-6fe092f22427","https://image-assets.m.nintendo.com/7d71b8ed-84aa-496b-9ac4-cd5697f12e6f"
16,"BOSS～BGM～",40518,True,True,"","強敵たち","cd3645ea-bbbb-4f8b-8558-12f3dd50aa33","https://image-assets.m.nintendo.com/0e61def9-1298-4192-889e-c7303337ac5a"
17,"BOSSクリアファンファーレ",10209,False,True,"","Win!","d8a4ae82-1545-49ec-aefb-aa40986ba66c","https://image-assets.m.nintendo.com/9a7f8a5a-5ee8-476f-84f4-f4a571f4d967"
18,"ウサギになった時",70436,True,False,"","","b5ea3062-0bf1-4d83-a768-64b34d2d2b54","https://image-assets.m.nintendo.com/4097c64c-fea2-46ec-a29e-9702d87d905e"
19,"森",55826,True,True,"","","0dea3eb9-3da1-4cb5-8950-3666ff946c09","https://image-assets.m.nintendo.com/f5aa9a9d-554a-4af0-9c97-fd3372c559fa"
20,"マスターソードのデモ",11468,False,True,"","","274f77c5-c740-44d6-b048-ff64c891f376","https://image-assets.m.nintendo.com/d8319967-7968-4818-b474-1b11ffdf7a21"
21,"司祭",73335,True,True,"","","1ee2d77d-1744-448b-a372-4ce0db1bfd6c","https://image-assets.m.nintendo.com/7d6793ad-923f-4cf6-80bc-1da39414403f"
22,"ワープ",4483,False,False,"","","651ca2d0-dc83-46f5-a1fd-5186af229422","https://image-assets.m.nintendo.com/7b327db1-eb06-4bd8-8d07-ab68e965f7eb"
23,"裏の地上",141440,True,True,"","","34f299ce-6af7-4f00-90bb-65956ed46594","https://image-assets.m.nintendo.com/df551a80-6cbf-46cd-9eed-a84a4460453f"
24,"裏ダンジョン",110985,True,True,"","","26ee2693-fe6c-47f1-bdde-727ab1ab75b7","https://image-assets.m.nintendo.com/afbc6fdc-27e2-4d2b-b778-757cf1670a62"
25,"クリスタル",77407,True,True,"","","93f77611-2073-4ac1-8afb-905d063ed2fa","https://image-assets.m.nintendo.com/54bc73e7-a296-47f6-bfa0-603eaec18ae0"
26,"裏の山の森",117050,True,True,"","","5f118cf9-a5f8-43e1-9aa6-a969a6a07e1f","https://image-assets.m.nintendo.com/362e0f78-488e-45f1-924b-0711762017d2"
27,"司祭がガノンに変身する時",4181,False,False,"","","32baf68c-e057-4eb1-b666-a7544f104809","https://image-assets.m.nintendo.com/efc0c957-a06e-4310-b34e-f717c14daf0c"
28,"ガノンのメッセージ",77109,True,False,"ガノン・ガノンドロフ","","95f57d8f-7475-40f5-921f-09afe247e40f","https://image-assets.m.nintendo.com/28f0a708-b4e6-467c-8a02-e3650df7a5a1"
