index,name,duration,is_loop,is_best,playlist,playlist_other,id,thumbnail_url
1,"Sélection de l'icône du logiciel",3083,False,True,"Place Mii StreetPass","","f4ec6f0f-764d-4d53-8ed5-55ac98f75b28","https://image-assets.m.nintendo.com/1edb13f0-d5f8-4f96-8457-b3d6f0c5ede7"
2,"Entrée (Place Mii StreetPass)",205050,True,True,"Place Mii StreetPass","","a4d2cdb0-e4b6-4883-8722-f1c883c40293","https://image-assets.m.nintendo.com/805ca79e-b561-4321-9b27-443b9e5d7722"
3,"Thème principal 1 (Place Mii StreetPass)",184605,True,True,"Place Mii StreetPass","Marche à pied","65744b05-7299-49ef-a8ec-398b76fe32bb","https://image-assets.m.nintendo.com/f78e9c53-da98-4ba2-9b31-07f5e26f9a1b"
4,"Thème principal 2 (Place Mii StreetPass)",201084,True,False,"Place Mii StreetPass","","4407452a-e35c-4566-b0a0-1edff2426259","https://image-assets.m.nintendo.com/6def3856-e8da-4927-8698-2347ab36d76b"
5,"Thème principal 3 (Place Mii StreetPass)",185084,True,False,"Place Mii StreetPass","","1e0a5bd2-d099-4848-a9db-2e835079d072","https://image-assets.m.nintendo.com/2d3c7aca-9cdb-43de-af28-df140079f5c6"
6,"Thème principal 4 (Place Mii StreetPass)",185090,True,True,"Place Mii StreetPass","Marche à pied","0e34503e-e78d-4414-b0c2-d58b8a9693d7","https://image-assets.m.nintendo.com/6caed47c-0b82-4efd-89c0-ec741413b5f6"
7,"Thème principal 5 (Place Mii StreetPass)",256002,True,False,"Place Mii StreetPass","","904876f1-21c1-458a-bfb7-9cbe674fc589","https://image-assets.m.nintendo.com/1903d7f5-4c64-439b-a1bc-b60e2a9f4d15"
8,"Thème principal 6 (Place Mii StreetPass)",261087,True,False,"Place Mii StreetPass","","b2635d6a-a1ba-45c3-abb8-b6878fd16c9a","https://image-assets.m.nintendo.com/4b5fd574-5dba-48e4-b0bd-ce7303e6a000"
9,"Thème principal 7 (Place Mii StreetPass)",183525,True,True,"Place Mii StreetPass","Fête","4402f9f1-691c-4a1e-be11-7e1f6189423f","https://image-assets.m.nintendo.com/292299c0-af45-451c-b6ab-cfca908255ce"
10,"Lapin marchand (Place Mii StreetPass)",109629,True,False,"Place Mii StreetPass","","6bcbde1e-5d49-4ed7-818f-f4d2e9c808d8","https://image-assets.m.nintendo.com/63652876-6821-4d59-9c7f-d77f87039762"
11,"Calendrier StreetPass (Place Mii StreetPass)",97359,True,False,"Place Mii StreetPass","","f31e7b75-dd93-4533-af53-44d078ca3a8f","https://image-assets.m.nintendo.com/5022257d-a0a0-4019-adc1-537a064ddc8e"
