index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
1,"Mario Kart 8 (écran titre)",183092,True,True,"","Le plein d'énergie|Écrans titre","Compilation Nintendo Music|Sélection Nintendo Music|Sélection Nintendo Switch|Sélection série Mario|Sélection « Extension de piste »","116a3fe9-4f5e-41b6-80ce-6c1deb53065d","https://image-assets.m.nintendo.com/176766e7-4c68-4bee-9edd-36bbbb4303eb"
2,"Champidrome",135693,True,True,"","Le plein d'énergie","Compilation Nintendo Music|Sélection Nintendo Music|Sélection Nintendo Switch|Sélection série Mario","278792dd-4e52-4b10-98d5-f417328264f1","https://image-assets.m.nintendo.com/d04dc8bd-5c98-455a-914e-867cbe9d41c9"
3,"Parc Glougloop",125412,True,True,"","C'est l'été|Marche à pied","Compilation Nintendo Music","f2015953-ef98-4c27-89d6-130c189488e3","https://image-assets.m.nintendo.com/2d6306be-2c76-455f-b813-d7f68bcde1b5"
4,"Parc Glougloop (subaquatique)",125617,True,False,"","","","d7d5fb0c-5e68-491f-a810-9da0593cd003","https://image-assets.m.nintendo.com/60974905-00fb-4cc8-b87d-f0d16d23eeae"
5,"Piste aux délices",127568,True,True,"","Marche à pied","Compilation Nintendo Music","05dcba52-bba9-4229-ad35-aaae99849a4f","https://image-assets.m.nintendo.com/56d041b1-557c-4eaa-a60e-00b1ffb861ad"
6,"Temple Thwomp",137404,True,True,"","","Compilation Nintendo Music","c4196879-e512-46bd-9006-8264fc7c99c0","https://image-assets.m.nintendo.com/73ca919a-180a-41fe-a6e5-97f8c24e1e04"
7,"Circuit Mario",138980,True,True,"","","Compilation Nintendo Music","d93d050b-340c-4e41-9828-cb89296f20a7","https://image-assets.m.nintendo.com/44085f74-7eae-4fce-b3a0-933e3413982e"
8,"Promenade Toad",125639,True,True,"Toad","C'est l'été|Course à pied|Le plein d'énergie","Compilation Nintendo Music","df987106-fb6c-45cd-a214-b12cd0f4d0a9","https://image-assets.m.nintendo.com/15448701-48fc-4354-a83c-af81499a85a4"
9,"Manoir trempé",125135,True,True,"Boo","","Compilation Nintendo Music","7d430710-39ba-47fa-b3bc-d26db64ea75f","https://image-assets.m.nintendo.com/2f3521d2-ae92-4e63-b0a9-625e236ba8ec"
10,"Cascades Maskass",117239,True,True,"Maskass","","Compilation Nintendo Music","d1ef2e8e-d713-4349-9e4b-880790d14020","https://image-assets.m.nintendo.com/efca0780-e3ce-431a-a12b-0164fea83928"
11,"Aéroport Azur",129247,True,True,"","Course à pied","Compilation Nintendo Music","7bdce016-daf5-427e-9b6f-346f94b30429","https://image-assets.m.nintendo.com/25449d01-3a42-4c92-87cd-dda086f67991"
12,"Lagon Tourbillon (subaquatique)",102045,True,False,"","","","950db83d-0639-4dbe-926b-edeabcaa5fb4","https://image-assets.m.nintendo.com/49db91c3-d4f8-42af-b896-97d2862c50b1"
13,"Lagon Tourbillon (profondeurs)",98608,True,False,"","","","998fa979-59b7-4edf-8818-e336b9e7daa1","https://image-assets.m.nintendo.com/d732c7aa-d60e-4714-b1a1-e4afd645191c"
14,"Lagon Tourbillon (à la surface)",185522,True,True,"","C'est l'été","Compilation Nintendo Music|Sélection « Extension de piste »","e89eb402-b8e4-47a8-ba99-e4682ae169e6","https://image-assets.m.nintendo.com/7abb24c5-2ff2-44c2-882b-8705628e3bee"
15,"Club Mario",122222,True,True,"","Fête","Compilation Nintendo Music","a4ea4472-6f2e-407b-bb6c-d4b39b93ceb9","https://image-assets.m.nintendo.com/d5072146-abc8-4526-b60c-bcbf231b61b4"
16,"Club Mario (zone antigravitationnelle)",122257,True,False,"","","","3e341243-ff62-40fb-b5fd-0177d767cd06","https://image-assets.m.nintendo.com/d01796a1-4333-4918-a33d-b789267d55d6"
17,"Descente givrée",163754,True,True,"","","Compilation Nintendo Music","a3071906-ec61-44ae-828c-6d2576a3d58a","https://image-assets.m.nintendo.com/f848ffec-3fb7-4f14-a2d2-05d61941e1fc"
18,"Voie céleste",158042,True,True,"","Course à pied|Le plein d'énergie","Compilation Nintendo Music","7a08b7b1-0136-4f67-92eb-4ddea22792e0","https://image-assets.m.nintendo.com/209e0eab-2dba-4b07-97d4-fcdacbd2714e"
19,"Voie céleste (dans les nuages)",158008,True,False,"","","","d95e0494-fbc3-4c1c-9abe-d68d2d5253ae","https://image-assets.m.nintendo.com/36cd0ee6-6996-4740-840c-beee6d4770f2"
20,"Désert Toussec",128059,True,True,"","","Compilation Nintendo Music","05fac022-6998-4d26-ae56-9492bea73242","https://image-assets.m.nintendo.com/cb6423c0-20bb-4dea-bbbc-f96652dad3d9"
21,"Château de Bowser",156600,True,True,"Bowser","","Compilation Nintendo Music","e43648b4-63de-49e1-9351-6214054dc3e1","https://image-assets.m.nintendo.com/e70cbcf1-292b-410c-9cb8-38e9299fd129"
22,"Route Arc-en-ciel",150265,True,True,"","Course à pied","Compilation Nintendo Music|Sélection Nintendo Music|Sélection Nintendo Switch|Sélection série Mario","2c53440d-cee8-4f26-ad51-09facf5f36b0","https://image-assets.m.nintendo.com/a6105d03-0382-4aa2-9b39-723e33ebddc7"
23,"Wii Prairie Meuh Meuh",135043,True,True,"Circuits classiques","","Compilation Nintendo Music","7d3567fa-f839-4b57-bf45-8aec42a54fc4","https://image-assets.m.nintendo.com/f65435c9-9353-4376-b8d4-0a6832246764"
24,"GBA Circuit Mario",118990,True,True,"Circuits classiques","","Compilation Nintendo Music","f03f78fd-9f40-4568-99c4-2b0c953af87a","https://image-assets.m.nintendo.com/71192c1f-ab2f-4736-aa64-8a53a689e65e"
25,"DS Plage Cheep Cheep",152839,True,True,"Circuits classiques","","Compilation Nintendo Music","43af292d-9c72-4ddd-8a6f-6ccc9dee34ca","https://image-assets.m.nintendo.com/a1db7ccd-010f-4933-9e3f-d3daf34ebf64"
26,"N64 Autoroute Toad",159081,True,True,"Circuits classiques|Toad","","Compilation Nintendo Music","86b96f1e-132f-4f7a-a340-7744f2ec65dc","https://image-assets.m.nintendo.com/e3ac77e8-da11-41d4-a0ca-6b2f556e5f07"
27,"GCN Désert Sec Sec",158657,True,True,"Circuits classiques","","Compilation Nintendo Music","3f7e7758-740a-4047-aa7f-eabd3fb8a787","https://image-assets.m.nintendo.com/4574eb0e-c45d-41b3-8448-4c9e48342293"
28,"SNES Plaine Donut 3",83644,True,True,"Circuits classiques","","Compilation Nintendo Music","914e96fc-6528-4ccb-b068-af5d56c138ba","https://image-assets.m.nintendo.com/b7ca0a63-84b0-4cd9-a605-d4277769f5f3"
29,"N64 Autodrome royal",173301,True,True,"Circuits classiques|Peach","","Compilation Nintendo Music","0a02747a-31b4-461f-bf87-e3cf1de9833c","https://image-assets.m.nintendo.com/d9348faf-f777-4874-97a3-730ebe585516"
30,"3DS Forêt tropicale DK",130712,True,True,"Circuits classiques","","Compilation Nintendo Music","9be3ef18-e8d1-4c60-9319-5cef6f63f968","https://image-assets.m.nintendo.com/7fbec037-c0fa-4d9e-80e4-1b5585df6a40"
31,"DS Stade Wario",135322,True,True,"","","Compilation Nintendo Music","9740409b-3965-4a22-baaa-607b4407778f","https://image-assets.m.nintendo.com/24a35218-2728-4959-9de0-7ce922391430"
32,"GCN Royaume Sorbet",127095,True,True,"Circuits classiques","Hiver","Compilation Nintendo Music","241829a2-560a-4cb7-875d-c177a53ac7e1","https://image-assets.m.nintendo.com/89b973df-ee1a-4fe7-8266-782c6ab2b5c8"
33,"3DS Piste musicale",108330,True,True,"Circuits classiques","","Compilation Nintendo Music","53ca8fc3-4228-4aef-9f92-e61c7d3fdfda","https://image-assets.m.nintendo.com/66935fbb-a7ee-4e84-a41c-77e1da58f591"
34,"N64 Vallée Yoshi",140298,True,True,"Circuits classiques|Yoshi","","Compilation Nintendo Music","15cf1abc-0ec5-41f1-9ac3-899f308feacd","https://image-assets.m.nintendo.com/db72b234-f151-4423-a514-3f1fd1d7b42f"
35,"DS Horloge Tic-Tac",123583,True,True,"Circuits classiques","","Compilation Nintendo Music","1ac8c5f5-1f7f-4878-9d3c-4196ada6d175","https://image-assets.m.nintendo.com/0de0affa-47ac-4e9d-9fb3-33075fa76400"
36,"3DS Égout Piranha",138511,True,True,"Circuits classiques|Plante Piranha","","Compilation Nintendo Music","3c2ac392-d9ac-4d79-ab6c-e00d82d781f9","https://image-assets.m.nintendo.com/71a8796f-0bfd-4d37-b9bf-cda056a79dd4"
37,"Wii Volcan grondant",158840,True,True,"Circuits classiques","","Compilation Nintendo Music","98702d89-f274-427b-a2ef-0242634c010e","https://image-assets.m.nintendo.com/c0637931-a5c4-45f7-84b0-b883ef7a3281"
38,"N64 Route Arc-en-ciel",142653,True,True,"Circuits classiques","","Compilation Nintendo Music","007b8f41-c188-4df7-a60d-194b678ab50f","https://image-assets.m.nintendo.com/ea542404-5141-4ca8-acd4-9ded3e757d9f"
39,"GCN Circuit Yoshi",163429,True,True,"Circuits classiques|Yoshi","","Compilation Nintendo Music","e02d22c5-f1ce-4029-a040-a4839111e3ed","https://image-assets.m.nintendo.com/de4667c9-918f-471e-ba6e-93d2f5aab607"
40,"Arène d'Excitebike",116451,True,True,"","","Compilation Nintendo Music","2902394e-be28-4dbc-a14f-24d1c1b497ca","https://image-assets.m.nintendo.com/c542b293-8247-4906-a316-270e427a6b80"
41,"Route du dragon",136541,True,True,"","","Compilation Nintendo Music","30a2d9f9-8ae1-4330-be08-9d1f62383c85","https://image-assets.m.nintendo.com/e7701754-7abb-4ee9-8fb9-9f7da2167c2d"
42,"Mute City",191469,True,True,"","","Compilation Nintendo Music","d039b624-4089-44b6-b853-2571e73553a0","https://image-assets.m.nintendo.com/5e28b9b5-c4ea-4565-a248-b36d2fe07a30"
43,"F-Zero - Écran des résultats",71670,True,False,"","","","52b7ab7c-7593-42f7-ab53-1923ed97add3","https://image-assets.m.nintendo.com/a135b328-498f-482f-b883-4b0652761654"
44,"Wii Mine Wario",141060,True,True,"Circuits classiques","","Compilation Nintendo Music","7643a901-4864-492b-a9db-08a563a061c7","https://image-assets.m.nintendo.com/75c46380-4119-4f09-a039-20e956acbd5b"
45,"SNES Route Arc-en-ciel",118866,True,True,"Circuits classiques","","Compilation Nintendo Music","568d1d9c-1d22-45db-977d-8f68b65227f2","https://image-assets.m.nintendo.com/64b18f2e-693d-4971-a40e-a973aa0c36a1"
46,"Station Glagla",107863,True,True,"","","Compilation Nintendo Music","f1b9d66d-cea4-43d1-a0ee-657c70f19759","https://image-assets.m.nintendo.com/ed687a1d-f906-4e0f-a45f-0c6f6b8d163b"
47,"Circuit d'Hyrule",127404,True,True,"","Course à pied","Compilation Nintendo Music","16886835-9165-44ea-890f-0c5a9ccf52bb","https://image-assets.m.nintendo.com/f7f1c72d-e1a0-4f33-a735-dcf6e32ddcae"
48,"GCN Parc Baby",219811,True,True,"Circuits classiques","Fête","Compilation Nintendo Music","0fc608f0-959e-4fad-bf7b-dfe6d77aacc5","https://image-assets.m.nintendo.com/39818613-4d20-4f08-ba7d-f3bfa64acc31"
49,"GBA Pays Fromage",176279,True,True,"Circuits classiques","","Compilation Nintendo Music","a2c8d46e-5aa1-4482-b858-5710e02bf963","https://image-assets.m.nintendo.com/51981b6d-081a-4b6f-b0a8-aa1c55f5f6f2"
50,"Passage Feuillage",136835,True,True,"","","Compilation Nintendo Music","30d41ae4-8fc5-45de-b096-c10676add913","https://image-assets.m.nintendo.com/40c9f882-9bcd-4798-887a-98e5cb243421"
51,"Animal Crossing (printemps)",124677,True,True,"","Printemps","Compilation Nintendo Music","af68227a-f9c4-4b63-b5ad-0b5158ba0586","https://image-assets.m.nintendo.com/5ca34521-b74c-4a61-b586-2f6c5511edab"
