index,name,duration,isLoop,isBest,playlist,id,thumbnailURL
51,"Overnight Stay (Soft Bed)",7444,False,False,"","6bfe79a8-9775-409d-80c0-b17522368ffb","https://image-assets.m.nintendo.com/51ff8d67-7698-4155-8775-208641d033f1"
52,"Minigame: Mounted Archery",99041,True,False,"","86ba4656-3f93-4692-a2b3-65ee23035360","https://image-assets.m.nintendo.com/519a11c0-eef2-4a4c-845e-6833a0852817"
53,"Galloping (Night)",112200,False,True,"原野","ee1635c8-42fa-4e68-98ec-f4a1270116c8","https://image-assets.m.nintendo.com/455b1e5b-0b4e-407d-9e9b-ffde3fb8e8d3"
54,"Shrines of Blessings",157710,True,False,"","11133a81-dac9-4f4b-a4bb-2629050367fa","https://image-assets.m.nintendo.com/e5165206-40b0-460f-84ae-156f32a9fb71"
55,"Hinox Battle",215915,False,True,"战斗","ac5fd361-0e62-4fdf-8d8f-b856f03c686b","https://image-assets.m.nintendo.com/56487f34-0efc-43de-b178-ef65e25b82fc"
56,"By the Water",206953,True,False,"原野","b01dc59a-61af-4eb4-be94-7f049925ac8c","https://image-assets.m.nintendo.com/2fcb2044-1baa-46d3-9cf5-ec46dac237f1"
57,"Mind the Flowers!",35138,False,False,"海拉鲁的人们","02b4cfd3-5a52-4681-8811-aed4186182f3","https://image-assets.m.nintendo.com/d0453e72-f50c-41ad-9ab0-5789d668891b"
58,"Meeting Sidon",18940,False,False,"","60c0f191-041a-4a4d-ac6b-18e1cd02e808","https://image-assets.m.nintendo.com/d41163d6-3428-4ec8-ab10-45eaf58b8ef6"
59,"Sidon's Theme",73296,True,True,"","bf2f7ed3-034c-4747-afbb-e2d8210131c5","https://image-assets.m.nintendo.com/db7256ea-0b4b-4a92-b956-5428306ecd6a"
60,"Zora's Domain",344908,False,True,"米法/原野","808f2352-9452-4166-bf08-296a5a22e4ba","https://image-assets.m.nintendo.com/b7a93c35-67d4-459c-a23b-7b83a90eb3c1"
61,"Vah Ruta, Divine Beast of Water",32380,False,False,"米法","38e26849-499d-4cee-8113-4a04e57495e4","https://image-assets.m.nintendo.com/6f39679d-f049-4eb8-b977-a72c68ec9b64"
62,"Recovered Memory: Mipha's Touch",106332,False,False,"米法","41bb3cc7-ab38-4ab2-abea-8e9bdf73f207","https://image-assets.m.nintendo.com/4078da35-4f52-4eda-a24e-0f8326cbd2d2"
63,"Battle with Divine Beast Vah Ruta",116032,True,True,"战斗/米法","fbead098-7305-44d6-9645-eadacfb9b86c","https://image-assets.m.nintendo.com/ae7c43b4-06c1-4d75-a45f-f1964fe2ec7f"
64,"An Accord with Sidon",60209,False,False,"","caad2807-87d1-4f3c-9f54-074fa61104af","https://image-assets.m.nintendo.com/bb6877e9-b151-4bc1-9f5f-2655950772db"
65,"Exploring Divine Beast Vah Ruta",369757,False,False,"米法","c160173e-d9ab-46e5-a6c3-919421c85cf9","https://image-assets.m.nintendo.com/9d9140e3-b82c-4eaf-b508-28316da92652"
66,"Battle Inside the Divine Beast",118251,True,False,"战斗","9bec09ba-e59c-497b-85f6-959684415e0e","https://image-assets.m.nintendo.com/263c8008-c4e1-416b-b2ae-45ecdde0b86f"
67,"A Blight Ganon Appears",25436,False,False,"","22aba856-e813-44aa-941d-69e2981ee775","https://image-assets.m.nintendo.com/9ea7b14a-c946-4ec2-9087-38ff72a6a19e"
68,"Battle with Waterblight Ganon",174892,True,True,"战斗/米法","91670802-1452-4cfa-830b-f8479bc51c0b","https://image-assets.m.nintendo.com/e55e5f33-6517-4899-b69b-aa0a7a0be206"
69,"A Heart Container Appears",30739,False,False,"","d5c9bb8f-e4f2-4560-b933-acfd49ec7699","https://image-assets.m.nintendo.com/cd0fb889-546d-4f3a-b2f2-0840e78af3db"
70,"Heart Container / Stamina Vessel Acquired",4938,False,False,"","d7d440bb-57f9-44f2-943d-9f0e8e885db8","https://image-assets.m.nintendo.com/308ce7b0-8bad-4784-829c-e35de23cc28a"
71,"Reuniting with Mipha",104630,False,True,"米法","8bcf00da-0883-40af-b3ee-6ebd143d22d9","https://image-assets.m.nintendo.com/4da546b2-6ccc-419b-9412-a81c262490f6"
72,"A Champion's Divine Gift",13451,False,False,"","30fe017d-c3fd-4cab-b742-d5b9f249d1d8","https://image-assets.m.nintendo.com/a105da10-f16a-43a4-abfd-a82b0cbae599"
73,"A Divine Beast's Majesty",50871,False,False,"","725134b9-a97d-460e-85b2-ac558beae1cb","https://image-assets.m.nintendo.com/45d7a3f1-26f3-4966-8425-c1a73de25c61"
74,"Mipha and the Divine Beast",72221,False,False,"米法","7262c773-908f-445a-a503-8b7d757976cb","https://image-assets.m.nintendo.com/ae98889c-90f4-404c-b5c3-6b86147db85f"
75,"Key Item Acquired",7042,False,False,"","d091398b-cb2f-4ef6-857e-5ebb247edd1d","https://image-assets.m.nintendo.com/92ced7d9-8797-424f-9b96-2269d4d039b8"
76,"Overworld (Fiery Heat)",95859,True,False,"原野","e0d23445-7d6d-4cb3-9999-77849854c69d","https://image-assets.m.nintendo.com/2fb9bd71-9e64-4712-b2a4-9447a5955e0d"
77,"Lava Landscape",121952,False,False,"原野","9cbae599-8214-4e65-b16a-cee82fde3329","https://image-assets.m.nintendo.com/95246e1c-dfea-444f-9161-4aa8eecd706b"
78,"Miner's Melody",108929,True,False,"海拉鲁的人们","68b8672c-af45-4db4-a9bb-d5227c094073","https://image-assets.m.nintendo.com/fac8446d-a7cd-4207-9027-db7e3fccec85"
79,"Vah Rudania, Divine Beast of Fire",46293,False,False,"达尔克尔","66453346-069d-4e49-b1ea-916ded174742","https://image-assets.m.nintendo.com/0bcebe1c-c02d-4be1-8073-2731716c263f"
80,"Goron City",256240,False,True,"原野/达尔克尔","baeb593e-e865-45f3-98a9-d8b659b3c36e","https://image-assets.m.nintendo.com/ad364407-92cb-4722-93b8-da08f0486d9a"
81,"The Abandoned North Mine",99923,True,False,"原野","0783b583-3858-4588-8760-7dca44e7634a","https://image-assets.m.nintendo.com/17de8617-0976-4abb-be77-fbdcef7e594f"
82,"Meeting Yunobo",23326,False,True,"","34980395-8329-449b-8c9e-91bab2e42351","https://image-assets.m.nintendo.com/5fde4759-77e5-4743-9bf5-8655e49e9814"
83,"Recovered Memory: Daruk's Mettle",83179,False,False,"达尔克尔","43c16382-5a58-4bcf-8cba-a0a94aadcd88","https://image-assets.m.nintendo.com/c6d4d34f-5361-414d-aae9-7a36a8d1f2ed"
84,"Battle with Divine Beast Vah Rudania",185842,False,True,"战斗/达尔克尔","dd760c65-44c5-46a6-814e-016c6a37097f","https://image-assets.m.nintendo.com/c7c71b6a-95e1-4444-9a56-2083c9715dc7"
85,"Yunobo Creates an Opportunity",33962,False,False,"","ffcef7a9-a66a-4281-87b2-51f92687dde2","https://image-assets.m.nintendo.com/c0e61860-ac37-49f3-b9d4-c09ff84a25b1"
86,"Exploring Divine Beast Vah Rudania",379305,False,False,"达尔克尔","2cf13273-7d8e-465a-b6f4-2148e223bfb5","https://image-assets.m.nintendo.com/7ac8db5a-4764-42ac-a899-fc5f76b519fb"
87,"Battle with Fireblight Ganon",174648,True,True,"战斗/达尔克尔","9f288ae2-fde0-4938-878c-baba9c0f8022","https://image-assets.m.nintendo.com/398731df-7eb8-4116-a564-74a0499edd02"
88,"Reuniting with Daruk",99383,False,True,"达尔克尔","537e8978-823b-4363-9f73-8fe4e15a7e96","https://image-assets.m.nintendo.com/4f760eff-c00f-4ad5-8cb5-7964ff36a114"
89,"Daruk and the Divine Beast",86135,False,False,"达尔克尔","59e5ac9c-1e9c-4c20-a85d-7d7b26ca3d65","https://image-assets.m.nintendo.com/6aea7f87-ad44-4157-8f56-0092b66d7c23"
90,"Kilton",184108,True,False,"海拉鲁的人们","fa1918f9-f49d-4a68-b7b1-6ea94fc48010","https://image-assets.m.nintendo.com/258b9d02-8e10-45b9-a7f4-3951a800ea89"
91,"Overworld (Freezing)",74019,True,False,"原野","eee49cc9-8c42-4b9f-9869-5f5b553c3fe5","https://image-assets.m.nintendo.com/a3b507db-954f-41ae-b151-1013d205ef8e"
92,"Caves",177714,True,False,"原野","2b15ea69-d973-48a6-bdca-209e6897ebe8","https://image-assets.m.nintendo.com/f68788f7-5b5b-402c-9730-9507c6439443"
93,"Vah Medoh, Divine Beast of Wind",27419,False,False,"力巴尔","178bc733-cadf-4a61-a4cc-be49a1c8644d","https://image-assets.m.nintendo.com/c4365090-2114-49c6-9aee-c8721d1593f4"
